t,SC_ECEF_x_km,SC_ECEF_y_km,SC_ECEF_z_km,elevation_degree,illuminated_boolean,
2021.04.24 05:08:59,2313.45,-3775.66,5106.81,55.942,30,
2021.04.24 05:09:00,2318.72,-3770.29,5108.38,56.518,30,
2021.04.24 05:09:01,2323.99,-3764.92,5109.95,57.0899,30,
2021.04.24 05:09:02,2329.25,-3759.54,5111.5,57.6568,30,
2021.04.24 05:09:03,2334.51,-3754.16,5113.06,58.2176,30,
2021.04.24 05:09:04,2339.77,-3748.78,5114.6,58.7709,30,
2021.04.24 05:09:05,2345.02,-3743.39,5116.14,59.3154,30,
2021.04.24 05:09:06,2350.27,-3737.99,5117.68,59.8498,30,
2021.04.24 05:09:07,2355.52,-3732.59,5119.2,60.3726,30,
2021.04.24 05:09:08,2360.76,-3727.19,5120.72,60.8822,30,
2021.04.24 05:09:09,2366,-3721.78,5122.23,61.3769,30,
2021.04.24 05:09:10,2371.24,-3716.36,5123.74,61.8551,30,
2021.04.24 05:09:11,2376.48,-3710.94,5125.24,62.3149,30,
2021.04.24 05:09:12,2381.71,-3705.52,5126.73,62.7545,30,
2021.04.24 05:09:13,2386.94,-3700.09,5128.22,63.1721,30,
2021.04.24 05:09:14,2392.17,-3694.65,5129.7,63.5657,30,
2021.04.24 05:09:15,2397.39,-3689.22,5131.17,63.9335,30,
2021.04.24 05:09:16,2402.61,-3683.77,5132.64,64.2735,30,
2021.04.24 05:09:17,2407.83,-3678.32,5134.1,64.584,30,
2021.04.24 05:09:18,2413.04,-3672.87,5135.55,64.8631,30,
2021.04.24 05:09:19,2418.25,-3667.41,5137,65.1092,30,
2021.04.24 05:09:20,2423.46,-3661.95,5138.44,65.3208,30,
2021.04.24 05:09:21,2428.66,-3656.49,5139.87,65.4965,30,
2021.04.24 05:09:22,2433.86,-3651.01,5141.3,65.6351,30,
2021.04.24 05:09:23,2439.06,-3645.54,5142.72,65.7358,30,
2021.04.24 05:09:24,2444.26,-3640.06,5144.13,65.7977,30,
2021.04.24 05:09:25,2449.45,-3634.57,5145.54,65.8204,30,
2021.04.24 05:09:26,2454.64,-3629.08,5146.94,65.8039,30,
2021.04.24 05:09:27,2459.82,-3623.59,5148.33,65.7481,30,
2021.04.24 05:09:28,2465.01,-3618.09,5149.72,65.6536,30,
2021.04.24 05:09:29,2470.19,-3612.58,5151.1,65.5209,30,
2021.04.24 05:09:30,2475.36,-3607.07,5152.47,65.351,30,
2021.04.24 05:09:31,2480.53,-3601.56,5153.84,65.145,30,
2021.04.24 05:09:32,2485.7,-3596.04,5155.2,64.9042,30,
2021.04.24 05:09:33,2490.87,-3590.52,5156.55,64.6302,30,
2021.04.24 05:09:34,2496.03,-3584.99,5157.9,64.3245,30,
2021.04.24 05:09:35,2501.19,-3579.46,5159.24,63.989,30,
2021.04.24 05:09:36,2506.35,-3573.92,5160.57,63.6254,30,
2021.04.24 05:09:37,2511.51,-3568.38,5161.9,63.2357,30,
2021.04.24 05:09:38,2516.66,-3562.83,5163.22,62.8216,30,
2021.04.24 05:09:39,2521.8,-3557.28,5164.53,62.3852,30,
2021.04.24 05:09:40,2526.95,-3551.73,5165.84,61.9284,30,
2021.04.24 05:09:41,2532.09,-3546.17,5167.14,61.4529,30,
2021.04.24 05:09:42,2537.23,-3540.6,5168.44,60.9605,30,
2021.04.24 05:09:43,2542.36,-3535.04,5169.72,60.453,30,
2021.04.24 05:09:44,2547.49,-3529.46,5171,59.932,30,
2021.04.24 05:09:45,2552.62,-3523.89,5172.28,59.3992,30,
2021.04.24 05:09:46,2557.74,-3518.3,5173.54,58.8559,30,
2021.04.24 05:09:47,2562.86,-3512.72,5174.8,58.3037,30,
2021.04.24 05:09:48,2567.98,-3507.12,5176.06,57.7439,30,
2021.04.24 05:09:49,2573.1,-3501.53,5177.3,57.1776,30,
2021.04.24 05:09:50,2578.21,-3495.93,5178.54,56.6062,30,
2021.04.24 05:09:51,2583.31,-3490.32,5179.78,56.0306,30,
2021.04.24 05:09:52,2588.42,-3484.71,5181,55.4519,30,
2021.04.24 05:09:53,2593.52,-3479.1,5182.23,54.871,30,
2021.04.24 05:09:54,2598.62,-3473.48,5183.44,54.2888,30,
2021.04.24 05:09:55,2603.71,-3467.86,5184.65,53.706,30,
2021.04.24 05:09:56,2608.8,-3462.23,5185.85,53.1235,30,
2021.04.24 05:09:57,2613.89,-3456.6,5187.04,52.5419,30,
2021.04.24 05:09:58,2618.98,-3450.96,5188.23,51.9617,30,
2021.04.24 05:09:59,2624.06,-3445.32,5189.41,51.3836,30,
2021.04.24 05:10:00,2629.14,-3439.68,5190.58,50.8081,30,
2021.04.24 05:10:01,2634.21,-3434.03,5191.75,50.2356,30,
2021.04.24 05:10:02,2639.28,-3428.37,5192.91,49.6665,30,
2021.04.24 05:10:03,2644.35,-3422.71,5194.06,49.1013,30,
2021.04.24 05:10:04,2649.41,-3417.05,5195.2,48.5402,30,
2021.04.24 05:10:05,2654.47,-3411.38,5196.34,47.9836,30,
2021.04.24 05:10:06,2659.53,-3405.71,5197.48,47.4317,30,
2021.04.24 05:10:07,2664.58,-3400.04,5198.6,46.8848,30,
2021.04.24 05:10:08,2669.63,-3394.36,5199.72,46.343,30,
2021.04.24 05:10:09,2674.68,-3388.67,5200.84,45.8067,30,
2021.04.24 05:10:10,2679.72,-3382.98,5201.94,45.2758,30,
2021.04.24 05:10:11,2684.76,-3377.29,5203.04,44.7506,30,
2021.04.24 05:10:12,2689.8,-3371.59,5204.13,44.2311,30,
2021.04.24 05:10:13,2694.83,-3365.89,5205.22,43.7175,30,
2021.04.24 05:10:14,2699.86,-3360.18,5206.3,43.2099,30,
2021.04.24 05:10:15,2704.89,-3354.47,5207.37,42.7082,30,
2021.04.24 05:10:16,2709.91,-3348.76,5208.44,42.2126,30,
2021.04.24 05:10:17,2714.93,-3343.04,5209.5,41.7231,30,
2021.04.24 05:10:18,2719.95,-3337.31,5210.55,41.2397,30,
2021.04.24 05:10:19,2724.96,-3331.59,5211.6,40.7624,30,
2021.04.24 05:10:20,2729.97,-3325.85,5212.64,40.2913,30,
2021.04.24 05:10:21,2734.97,-3320.12,5213.67,39.8262,30,
2021.04.24 05:10:22,2739.98,-3314.38,5214.69,39.3673,30,
2021.04.24 05:10:23,2744.97,-3308.63,5215.71,38.9144,30,
2021.04.24 05:10:24,2749.97,-3302.88,5216.72,38.4675,30,
2021.04.24 05:10:25,2754.96,-3297.13,5217.73,38.0267,30,
2021.04.24 05:10:26,2759.95,-3291.37,5218.73,37.5917,30,
2021.04.24 05:10:27,2764.93,-3285.61,5219.72,37.1627,30,
2021.04.24 05:10:28,2769.91,-3279.84,5220.71,36.7396,30,
2021.04.24 05:10:29,2774.89,-3274.07,5221.68,36.3222,30,
2021.04.24 05:10:30,2779.86,-3268.3,5222.66,35.9106,30,
2021.04.24 05:10:31,2784.83,-3262.52,5223.62,35.5047,30,
2021.04.24 05:10:32,2789.8,-3256.73,5224.58,35.1043,30,
2021.04.24 05:10:33,2794.76,-3250.95,5225.53,34.7095,30,
2021.04.24 05:10:34,2799.72,-3245.16,5226.47,34.3202,30,
2021.04.24 05:10:35,2804.68,-3239.36,5227.41,33.9362,30,
2021.04.24 05:10:36,2809.63,-3233.56,5228.34,33.5576,30,
2021.04.24 05:10:37,2814.58,-3227.76,5229.27,33.1842,30,
2021.04.24 05:10:38,2819.52,-3221.95,5230.19,32.816,30,
2021.04.24 05:10:39,2824.46,-3216.14,5231.1,32.4528,30,
2021.04.24 05:10:40,2829.4,-3210.32,5232,32.0947,30,
2021.04.24 05:10:41,2834.33,-3204.5,5232.9,31.7416,30,
2021.04.24 05:10:42,2839.26,-3198.67,5233.79,31.3933,30,
2021.04.24 05:10:43,2844.19,-3192.84,5234.67,31.0498,30,
2021.04.24 05:10:44,2849.11,-3187.01,5235.55,30.711,30,
2021.04.24 05:10:45,2854.03,-3181.17,5236.42,30.3768,30,
2021.04.24 05:10:46,2858.95,-3175.33,5237.28,30.0472,30,
2021.04.24 05:10:47,2863.86,-3169.49,5238.14,29.7221,30,
2021.04.24 05:10:48,2868.76,-3163.64,5238.99,29.3547,30,
2021.04.24 05:10:49,2873.67,-3157.78,5239.83,28.877,30,
2021.04.24 05:10:52,2888.36,-3140.2,5242.32,28.2048,30,
2021.04.24 05:10:55,2903.02,-3122.58,5244.75,27.1982,30,
2021.04.24 05:11:01,2932.23,-3087.23,5249.43,25.6134,30,
2021.04.24 05:11:11,2980.62,-3027.99,5256.68,23.0471,30,
2021.04.24 05:11:30,3071.49,-2914.38,5268.58,18.9535,30,
2021.04.24 05:12:08,3248.91,-2683.15,5285.01,12.9719,30,
2021.04.24 05:13:19,3563.98,-2238.09,5289.32,5.49819,30,
2021.04.24 05:15:22,4054.02,-1434.44,5215.49,-2.67567,30,
2021.04.24 05:18:29,4645.37,-164.583,4909.55,-11.5276,30,
2021.04.24 05:22:58,5126.03,1660.32,4088.07,-21.8581,30,
2021.04.24 05:29:12,5005.77,3908.49,2339.65,-34.8617,30,
2021.04.24 05:37:56,3380.55,5826,-723.989,-52.1662,30,
2021.04.24 05:50:22,-703.883,5099.3,-4411.66,-76.2521,30,
2021.04.24 06:08:38,-5105,-1421.03,-4224.69,-68.5941,0,
2021.04.24 06:24:58,-3180.87,-5889.23,999.343,-36.5903,0,
2021.04.24 06:34:02,-210.693,-5570.93,3826.34,-17.4854,30,
2021.04.24 06:39:30,1694.28,-4343.13,4894.72,-3.21889,30,
2021.04.24 06:42:43,2722.58,-3328.22,5214.98,11.6197,30,
2021.04.24 06:44:03,3113.32,-2857.87,5274.97,26.4408,30,
2021.04.24 06:44:10,3146.34,-2815.54,5278.16,28.7739,30,
2021.04.24 06:44:13,3160.42,-2797.35,5279.42,29.5405,30,
2021.04.24 06:44:14,3165.11,-2791.27,5279.82,29.9787,30,
2021.04.24 06:44:15,3169.8,-2785.2,5280.22,30.3197,30,
2021.04.24 06:44:16,3174.48,-2779.12,5280.62,30.6648,30,
2021.04.24 06:44:17,3179.15,-2773.03,5281,31.0152,30,
2021.04.24 06:44:18,3183.82,-2766.95,5281.38,31.371,30,
2021.04.24 06:44:19,3188.49,-2760.85,5281.76,31.7323,30,
2021.04.24 06:44:20,3193.16,-2754.76,5282.12,32.0993,30,
2021.04.24 06:44:21,3197.82,-2748.66,5282.48,32.4719,30,
2021.04.24 06:44:22,3202.47,-2742.56,5282.83,32.8504,30,
2021.04.24 06:44:23,3207.12,-2736.46,5283.18,33.235,30,
2021.04.24 06:44:24,3211.77,-2730.35,5283.52,33.6256,30,
2021.04.24 06:44:25,3216.41,-2724.24,5283.85,34.0224,30,
2021.04.24 06:44:26,3221.05,-2718.12,5284.18,34.4257,30,
2021.04.24 06:44:27,3225.69,-2712,5284.49,34.8354,30,
2021.04.24 06:44:28,3230.32,-2705.88,5284.81,35.2518,30,
2021.04.24 06:44:29,3234.94,-2699.75,5285.11,35.6749,30,
2021.04.24 06:44:30,3239.57,-2693.62,5285.41,36.105,30,
2021.04.24 06:44:31,3244.18,-2687.49,5285.7,36.5421,30,
2021.04.24 06:44:32,3248.8,-2681.36,5285.98,36.9864,30,
2021.04.24 06:44:33,3253.41,-2675.22,5286.26,37.4381,30,
2021.04.24 06:44:34,3258.01,-2669.07,5286.53,37.8972,30,
2021.04.24 06:44:35,3262.61,-2662.93,5286.79,38.364,30,
2021.04.24 06:44:36,3267.21,-2656.78,5287.05,38.8386,30,
2021.04.24 06:44:37,3271.8,-2650.62,5287.3,39.3211,30,
2021.04.24 06:44:38,3276.39,-2644.47,5287.55,39.8117,30,
2021.04.24 06:44:39,3280.98,-2638.3,5287.78,40.3105,30,
2021.04.24 06:44:40,3285.56,-2632.14,5288.01,40.8177,30,
2021.04.24 06:44:41,3290.13,-2625.97,5288.23,41.3334,30,
2021.04.24 06:44:42,3294.71,-2619.8,5288.45,41.8578,30,
2021.04.24 06:44:43,3299.27,-2613.63,5288.66,42.3911,30,
2021.04.24 06:44:44,3303.84,-2607.45,5288.86,42.9333,30,
2021.04.24 06:44:45,3308.4,-2601.27,5289.06,43.4847,30,
2021.04.24 06:44:46,3312.95,-2595.09,5289.25,44.0454,30,
2021.04.24 06:44:47,3317.5,-2588.9,5289.43,44.6154,30,
2021.04.24 06:44:48,3322.05,-2582.71,5289.6,45.195,30,
2021.04.24 06:44:49,3326.59,-2576.52,5289.77,45.7844,30,
2021.04.24 06:44:50,3331.13,-2570.32,5289.93,46.3835,30,
2021.04.24 06:44:51,3335.66,-2564.12,5290.09,46.9926,30,
2021.04.24 06:44:52,3340.19,-2557.92,5290.23,47.6117,30,
2021.04.24 06:44:53,3344.72,-2551.71,5290.38,48.241,30,
2021.04.24 06:44:54,3349.24,-2545.5,5290.51,48.8806,30,
2021.04.24 06:44:55,3353.75,-2539.28,5290.64,49.5305,30,
2021.04.24 06:44:56,3358.26,-2533.07,5290.76,50.1909,30,
2021.04.24 06:44:57,3362.77,-2526.85,5290.87,50.8618,30,
2021.04.24 06:44:58,3367.28,-2520.62,5290.98,51.5433,30,
2021.04.24 06:44:59,3371.77,-2514.4,5291.08,52.2353,30,
2021.04.24 06:45:00,3376.27,-2508.17,5291.17,52.938,30,
2021.04.24 06:45:01,3380.76,-2501.93,5291.26,53.6514,30,
2021.04.24 06:45:02,3385.24,-2495.7,5291.34,54.3753,30,
2021.04.24 06:45:03,3389.73,-2489.46,5291.41,55.1098,30,
2021.04.24 06:45:04,3394.2,-2483.22,5291.47,55.8548,30,
2021.04.24 06:45:05,3398.68,-2476.97,5291.53,56.6102,30,
2021.04.24 06:45:06,3403.15,-2470.72,5291.59,57.3758,30,
2021.04.24 06:45:07,3407.61,-2464.47,5291.63,58.1516,30,
2021.04.24 06:45:08,3412.07,-2458.21,5291.67,58.9372,30,
2021.04.24 06:45:09,3416.52,-2451.95,5291.7,59.7325,30,
2021.04.24 06:45:10,3420.98,-2445.69,5291.73,60.5372,30,
2021.04.24 06:45:11,3425.42,-2439.43,5291.74,61.3508,30,
2021.04.24 06:45:12,3429.86,-2433.16,5291.75,62.173,30,
2021.04.24 06:45:13,3434.3,-2426.89,5291.76,63.0033,30,
2021.04.24 06:45:14,3438.73,-2420.61,5291.76,63.8411,30,
2021.04.24 06:45:15,3443.16,-2414.34,5291.75,64.6857,30,
2021.04.24 06:45:16,3447.59,-2408.05,5291.73,65.5365,30,
2021.04.24 06:45:17,3452.01,-2401.77,5291.71,66.3924,30,
2021.04.24 06:45:18,3456.42,-2395.48,5291.68,67.2526,30,
2021.04.24 06:45:19,3460.83,-2389.19,5291.64,68.1158,30,
2021.04.24 06:45:20,3465.24,-2382.9,5291.6,68.9807,30,
2021.04.24 06:45:21,3469.64,-2376.61,5291.55,69.8457,30,
2021.04.24 06:45:22,3474.04,-2370.31,5291.49,70.7089,30,
2021.04.24 06:45:23,3478.43,-2364,5291.43,71.5684,30,
2021.04.24 06:45:24,3482.82,-2357.7,5291.36,72.4214,30,
2021.04.24 06:45:25,3487.21,-2351.39,5291.28,73.2651,30,
2021.04.24 06:45:26,3491.59,-2345.08,5291.19,74.096,30,
2021.04.24 06:45:27,3495.96,-2338.77,5291.1,74.9099,30,
2021.04.24 06:45:28,3500.33,-2332.45,5291,75.7019,30,
2021.04.24 06:45:29,3504.7,-2326.13,5290.9,76.4662,30,
2021.04.24 06:45:30,3509.06,-2319.81,5290.79,77.1957,30,
2021.04.24 06:45:31,3513.42,-2313.48,5290.67,77.8824,30,
2021.04.24 06:45:32,3517.77,-2307.15,5290.54,78.5167,30,
2021.04.24 06:45:33,3522.12,-2300.82,5290.41,79.0877,30,
2021.04.24 06:45:34,3526.46,-2294.48,5290.27,79.5835,30,
2021.04.24 06:45:35,3530.8,-2288.14,5290.13,79.9917,30,
2021.04.24 06:45:36,3535.14,-2281.8,5289.97,80.3,30,
2021.04.24 06:45:37,3539.47,-2275.46,5289.81,80.4978,30,
2021.04.24 06:45:38,3543.79,-2269.11,5289.65,80.5778,30,
2021.04.24 06:45:39,3548.11,-2262.76,5289.47,80.5367,30,
2021.04.24 06:45:40,3552.43,-2256.41,5289.29,80.3762,30,
2021.04.24 06:45:41,3556.74,-2250.05,5289.11,80.1025,30,
2021.04.24 06:45:42,3561.05,-2243.7,5288.91,79.7253,30,
2021.04.24 06:45:43,3565.35,-2237.33,5288.71,79.2565,30,
2021.04.24 06:45:44,3569.65,-2230.97,5288.51,78.7084,30,
2021.04.24 06:45:45,3573.94,-2224.6,5288.29,78.0934,30,
2021.04.24 06:45:46,3578.23,-2218.23,5288.07,77.4227,30,
2021.04.24 06:45:47,3582.52,-2211.86,5287.84,76.7062,30,
2021.04.24 06:45:48,3586.8,-2205.48,5287.61,75.9525,30,
2021.04.24 06:45:49,3591.07,-2199.11,5287.37,75.169,30,
2021.04.24 06:45:50,3595.34,-2192.72,5287.12,74.3618,30,
2021.04.24 06:45:51,3599.61,-2186.34,5286.86,73.5362,30,
2021.04.24 06:45:52,3603.87,-2179.95,5286.6,72.6965,30,
2021.04.24 06:45:53,3608.13,-2173.56,5286.33,71.8465,30,
2021.04.24 06:45:54,3612.38,-2167.17,5286.06,70.9892,30,
2021.04.24 06:45:55,3616.63,-2160.78,5285.77,70.1273,30,
2021.04.24 06:45:56,3620.87,-2154.38,5285.48,69.2631,30,
2021.04.24 06:45:57,3625.11,-2147.98,5285.19,68.3984,30,
2021.04.24 06:45:58,3629.34,-2141.57,5284.89,67.5349,30,
2021.04.24 06:45:59,3633.57,-2135.17,5284.58,66.6741,30,
2021.04.24 06:46:00,3637.79,-2128.76,5284.26,65.8171,30,
2021.04.24 06:46:01,3642.01,-2122.34,5283.94,64.965,30,
2021.04.24 06:46:02,3646.23,-2115.93,5283.61,64.1188,30,
2021.04.24 06:46:03,3650.43,-2109.51,5283.27,63.2792,30,
2021.04.24 06:46:04,3654.64,-2103.09,5282.93,62.4469,30,
2021.04.24 06:46:05,3658.84,-2096.67,5282.57,61.6225,30,
2021.04.24 06:46:06,3663.04,-2090.24,5282.22,60.8066,30,
2021.04.24 06:46:07,3667.23,-2083.82,5281.85,59.9995,30,
2021.04.24 06:46:08,3671.41,-2077.38,5281.48,59.2016,30,
2021.04.24 06:46:09,3675.6,-2070.95,5281.1,58.4133,30,
2021.04.24 06:46:10,3679.77,-2064.51,5280.72,57.6349,30,
2021.04.24 06:46:11,3683.94,-2058.08,5280.33,56.8664,30,
2021.04.24 06:46:12,3688.11,-2051.63,5279.93,56.1082,30,
2021.04.24 06:46:13,3692.27,-2045.19,5279.52,55.3603,30,
2021.04.24 06:46:14,3696.43,-2038.74,5279.11,54.6229,30,
2021.04.24 06:46:15,3700.59,-2032.29,5278.69,53.8961,30,
2021.04.24 06:46:16,3704.73,-2025.84,5278.27,53.1798,30,
2021.04.24 06:46:17,3708.88,-2019.39,5277.84,52.4742,30,
2021.04.24 06:46:18,3713.02,-2012.93,5277.4,51.7792,30,
2021.04.24 06:46:19,3717.15,-2006.47,5276.95,51.0948,30,
2021.04.24 06:46:20,3721.28,-2000.01,5276.5,50.421,30,
2021.04.24 06:46:21,3725.4,-1993.54,5276.04,49.7577,30,
2021.04.24 06:46:22,3729.52,-1987.07,5275.57,49.1048,30,
2021.04.24 06:46:23,3733.64,-1980.6,5275.1,48.4624,30,
2021.04.24 06:46:24,3737.75,-1974.13,5274.62,47.8302,30,
2021.04.24 06:46:25,3741.85,-1967.66,5274.13,47.2083,30,
2021.04.24 06:46:26,3745.95,-1961.18,5273.64,46.5964,30,
2021.04.24 06:46:27,3750.05,-1954.7,5273.14,45.9945,30,
2021.04.24 06:46:28,3754.14,-1948.22,5272.63,45.4025,30,
2021.04.24 06:46:29,3758.23,-1941.73,5272.12,44.8202,30,
2021.04.24 06:46:30,3762.31,-1935.24,5271.59,44.2474,30,
2021.04.24 06:46:31,3766.38,-1928.75,5271.07,43.6842,30,
2021.04.24 06:46:32,3770.46,-1922.26,5270.53,43.1302,30,
2021.04.24 06:46:33,3774.52,-1915.76,5269.99,42.5855,30,
2021.04.24 06:46:34,3778.58,-1909.27,5269.44,42.0497,30,
2021.04.24 06:46:35,3782.64,-1902.77,5268.89,41.5228,30,
2021.04.24 06:46:36,3786.69,-1896.26,5268.33,41.0047,30,
2021.04.24 06:46:37,3790.74,-1889.76,5267.76,40.4951,30,
2021.04.24 06:46:38,3794.78,-1883.25,5267.18,39.994,30,
2021.04.24 06:46:39,3798.82,-1876.74,5266.6,39.5011,30,
2021.04.24 06:46:40,3802.85,-1870.23,5266.01,39.0163,30,
2021.04.24 06:46:41,3806.88,-1863.71,5265.42,38.5396,30,
2021.04.24 06:46:42,3810.9,-1857.2,5264.81,38.0706,30,
2021.04.24 06:46:43,3814.92,-1850.68,5264.2,37.6094,30,
2021.04.24 06:46:44,3818.93,-1844.16,5263.59,37.1556,30,
2021.04.24 06:46:45,3822.94,-1837.63,5262.96,36.7093,30,
2021.04.24 06:46:46,3826.94,-1831.1,5262.34,36.2701,30,
2021.04.24 06:46:47,3830.94,-1824.58,5261.7,35.8381,30,
2021.04.24 06:46:48,3834.94,-1818.04,5261.06,35.413,30,
2021.04.24 06:46:49,3838.92,-1811.51,5260.41,34.9948,30,
2021.04.24 06:46:50,3842.91,-1804.97,5259.75,34.5832,30,
2021.04.24 06:46:51,3846.89,-1798.44,5259.08,34.1782,30,
2021.04.24 06:46:52,3850.86,-1791.9,5258.41,33.7795,30,
2021.04.24 06:46:53,3854.83,-1785.35,5257.74,33.3872,30,
2021.04.24 06:46:54,3858.79,-1778.81,5257.05,33.001,30,
2021.04.24 06:46:55,3862.75,-1772.26,5256.36,32.6208,30,
2021.04.24 06:46:56,3866.7,-1765.71,5255.67,32.2465,30,
2021.04.24 06:46:57,3870.65,-1759.16,5254.96,31.878,30,
2021.04.24 06:46:58,3874.6,-1752.6,5254.25,31.5151,30,
2021.04.24 06:46:59,3878.53,-1746.05,5253.53,31.1578,30,
2021.04.24 06:47:00,3882.47,-1739.49,5252.81,30.8058,30,
2021.04.24 06:47:01,3886.4,-1732.93,5252.08,30.4592,30,
2021.04.24 06:47:02,3890.32,-1726.36,5251.34,30.1178,30,
2021.04.24 06:47:03,3894.24,-1719.8,5250.59,29.7815,30,
2021.04.24 06:47:04,3898.15,-1713.23,5249.84,29.4166,30,
2021.04.24 06:47:06,3905.96,-1700.09,5248.32,28.947,30,
2021.04.24 06:47:08,3913.76,-1686.94,5246.77,28.2883,30,
2021.04.24 06:47:11,3925.41,-1667.19,5244.39,27.3013,30,
2021.04.24 06:47:16,3944.72,-1634.25,5240.29,25.744,30,
2021.04.24 06:47:26,3982.97,-1568.2,5231.59,23.2138,30,
2021.04.24 06:47:45,4054.24,-1442.15,5213.2,19.163,30,
2021.04.24 06:48:21,4184.07,-1201.54,5171.7,13.2211,30,
2021.04.24 06:49:31,4416.36,-728.31,5066.32,5.77285,30,
2021.04.24 06:51:31,4749.1,91.9497,4811.66,-2.37898,30,
2021.04.24 06:54:37,5089.51,1354.49,4242.75,-11.1857,30,
2021.04.24 06:59:02,5183.01,3036.33,3114.22,-21.4307,30,
2021.04.24 07:05:12,4542.1,4900.09,1097.45,-34.2945,30,
2021.04.24 07:13:48,2383.92,6036.45,-1949.27,-51.3797,30,
2021.04.24 07:26:03,-1819.01,4247.03,-4961.77,-75.1229,30,
2021.04.24 07:44:02,-5219.45,-2571.13,-3472.37,-70.2578,0,
2021.04.24 08:00:47,-2162.44,-6024.5,2190.04,-37.4301,0,
2021.04.24 08:10:02,1048.8,-4832.25,4609.58,-18.0077,30,
2021.04.24 08:15:36,2865.32,-3157.74,5244.41,-3.66002,30,
2021.04.24 08:18:52,3756.54,-1948.15,5270.94,10.9118,30,
2021.04.24 08:20:16,4084.13,-1396.72,5202.27,25.1458,30,
2021.04.24 08:20:28,4127.97,-1316.79,5188.57,28.2354,30,
2021.04.24 08:20:31,4138.81,-1296.77,5185,29.1927,30,
2021.04.24 08:20:33,4146.01,-1283.41,5182.58,29.7,30,
2021.04.24 08:20:34,4149.6,-1276.73,5181.36,30.0475,30,
2021.04.24 08:20:35,4153.19,-1270.05,5180.14,30.3494,30,
2021.04.24 08:20:36,4156.77,-1263.37,5178.91,30.6545,30,
2021.04.24 08:20:37,4160.35,-1256.68,5177.67,30.9626,30,
2021.04.24 08:20:38,4163.92,-1249.99,5176.42,31.274,30,
2021.04.24 08:20:39,4167.48,-1243.31,5175.17,31.5884,30,
2021.04.24 08:20:40,4171.04,-1236.62,5173.91,31.9061,30,
2021.04.24 08:20:41,4174.6,-1229.92,5172.65,32.2268,30,
2021.04.24 08:20:42,4178.15,-1223.23,5171.38,32.5508,30,
2021.04.24 08:20:43,4181.69,-1216.54,5170.1,32.8778,30,
2021.04.24 08:20:44,4185.23,-1209.84,5168.81,33.2079,30,
2021.04.24 08:20:45,4188.76,-1203.14,5167.52,33.5412,30,
2021.04.24 08:20:46,4192.29,-1196.44,5166.22,33.8775,30,
2021.04.24 08:20:47,4195.81,-1189.74,5164.92,34.2168,30,
2021.04.24 08:20:48,4199.33,-1183.04,5163.61,34.5592,30,
2021.04.24 08:20:49,4202.84,-1176.34,5162.29,34.9044,30,
2021.04.24 08:20:50,4206.35,-1169.63,5160.96,35.2526,30,
2021.04.24 08:20:51,4209.85,-1162.92,5159.63,35.6037,30,
2021.04.24 08:20:52,4213.35,-1156.21,5158.29,35.9575,30,
2021.04.24 08:20:53,4216.83,-1149.5,5156.95,36.314,30,
2021.04.24 08:20:54,4220.32,-1142.79,5155.6,36.6731,30,
2021.04.24 08:20:55,4223.8,-1136.08,5154.24,37.0348,30,
2021.04.24 08:20:56,4227.27,-1129.37,5152.87,37.3989,30,
2021.04.24 08:20:57,4230.74,-1122.65,5151.5,37.7654,30,
2021.04.24 08:20:58,4234.2,-1115.93,5150.12,38.134,30,
2021.04.24 08:20:59,4237.66,-1109.21,5148.74,38.5048,30,
2021.04.24 08:21:00,4241.11,-1102.49,5147.35,38.8774,30,
2021.04.24 08:21:01,4244.56,-1095.77,5145.95,39.2519,30,
2021.04.24 08:21:02,4248,-1089.05,5144.54,39.6279,30,
2021.04.24 08:21:03,4251.44,-1082.32,5143.13,40.0054,30,
2021.04.24 08:21:04,4254.87,-1075.6,5141.71,40.3841,30,
2021.04.24 08:21:05,4258.29,-1068.87,5140.29,40.7639,30,
2021.04.24 08:21:06,4261.71,-1062.14,5138.86,41.1444,30,
2021.04.24 08:21:07,4265.12,-1055.41,5137.42,41.5255,30,
2021.04.24 08:21:08,4268.53,-1048.68,5135.97,41.9069,30,
2021.04.24 08:21:09,4271.93,-1041.95,5134.52,42.2883,30,
2021.04.24 08:21:10,4275.33,-1035.21,5133.07,42.6694,30,
2021.04.24 08:21:11,4278.72,-1028.48,5131.6,43.0499,30,
2021.04.24 08:21:12,4282.11,-1021.74,5130.13,43.4295,30,
2021.04.24 08:21:13,4285.49,-1015,5128.65,43.8079,30,
2021.04.24 08:21:14,4288.86,-1008.27,5127.17,44.1846,30,
2021.04.24 08:21:15,4292.23,-1001.52,5125.68,44.5593,30,
2021.04.24 08:21:16,4295.6,-994.783,5124.18,44.9316,30,
2021.04.24 08:21:17,4298.96,-988.04,5122.67,45.3009,30,
2021.04.24 08:21:18,4302.31,-981.295,5121.16,45.667,30,
2021.04.24 08:21:19,4305.66,-974.549,5119.65,46.0293,30,
2021.04.24 08:21:20,4309,-967.802,5118.12,46.3874,30,
2021.04.24 08:21:21,4312.34,-961.054,5116.59,46.7407,30,
2021.04.24 08:21:22,4315.67,-954.305,5115.05,47.0886,30,
2021.04.24 08:21:23,4318.99,-947.554,5113.51,47.4308,30,
2021.04.24 08:21:24,4322.31,-940.802,5111.96,47.7666,30,
2021.04.24 08:21:25,4325.63,-934.049,5110.4,48.0954,30,
